BOTTLE,20020821WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 21, 2002
#original HYD file: a16chy.txt   Wed Aug 21 13:32:50 2002
#original SUM file: a16csu.txt   Sun Sep 16 23:17:58 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,DEG_C,DEG C
   318MHYDROS4,  A16C,   362,  1,     30,     30,2,19890405,2309, -3.9667, -24.9733, 5336,   4024.5,   1.9263,  34.8508,2,  34.8520,2,    252.4,2,    55.02,2,    22.67,2,     0.00,2,     1.55,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.5916
   318MHYDROS4,  A16C,   362,  1,     31,     31,2,19890405,2309, -3.9667, -24.9733, 5336,   4232.9,   1.5027,  34.8030,2,  34.8040,2,    242.0,2,    75.74,2,    25.31,2,     0.00,2,     1.75,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.1573
   318MHYDROS4,  A16C,   362,  1,     32,     32,2,19890405,2309, -3.9667, -24.9733, 5336,   4440.8,   1.0604,  34.7544,2,  34.7540,2,    231.6,2,    96.56,2,    28.54,2,     0.00,2,     1.97,2, -999.000,9, -999.000,9,   2243.9,2,    925.5,2,   20.00,  0.7053
   318MHYDROS4,  A16C,   362,  1,     33,     33,2,19890405,2309, -3.9667, -24.9733, 5336,   4649.4,   0.8565,  34.7309,2,  34.7320,2,    227.2,2,   106.24,2,    29.71,2,     0.00,2,     2.06,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.4845
   318MHYDROS4,  A16C,   362,  1,     34,     34,2,19890405,2309, -3.9667, -24.9733, 5336,   4909.4,   0.7661,  34.7184,2,  34.7180,2,    225.9,2,   110.84,2,    30.89,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3672
   318MHYDROS4,  A16C,   362,  1,     35,     35,2,19890405,2309, -3.9667, -24.9733, 5336,   5170.3,   0.7178,  34.7099,2,  34.7080,2,    224.6,2,   114.75,2,    31.08,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,   2262.1,2,    977.1,2,   20.00,  0.2898
   318MHYDROS4,  A16C,   362,  1,     36,     36,2,19890405,2309, -3.9667, -24.9733, 5336,   5421.6,   0.7212,  34.7068,2,  34.7060,2,    223.8,2,   115.43,2,    31.28,2,     0.00,2,     2.16,2, -999.000,9, -999.000,9,   2263.5,2,    984.5,2,   20.00,  0.2627
   318MHYDROS4,  A16C,   363,  1,      1,      1,2,19890406,0510, -3.4867, -25.0050, 5550,      3.7,  28.7294,  35.9936,2,  35.9964,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   2007.7,2,    271.4,2,   20.00, 28.7285
   318MHYDROS4,  A16C,   363,  1,      2,      2,2,19890406,0510, -3.4867, -25.0050, 5550,      3.7,  28.7298,  35.9935,2,  35.9954,2,    202.1,2,     1.46,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 28.7289
   318MHYDROS4,  A16C,   363,  1,      3,      3,2,19890406,0510, -3.4867, -25.0050, 5550,     21.1,  28.4502,  36.0797,2,  36.0836,2,    209.0,2,     1.46,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   2018.9,2,    273.5,2,   20.00, 28.4451
   318MHYDROS4,  A16C,   363,  1,     71,     71,2,19890406,0510, -3.4867, -25.0050, 5550,     52.4,  27.3524,  36.2207,2,  36.2240,2,    210.5,2,     1.56,2,     0.00,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 27.3402
   318MHYDROS4,  A16C,   363,  1,      5,      5,2,19890406,0510, -3.4867, -25.0050, 5550,     68.3,  23.4012,  36.2523,2,  36.2383,2,    194.2,2,     2.15,2,     0.20,2,     0.02,2,     0.24,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 23.3870
   318MHYDROS4,  A16C,   363,  1,      6,      6,2,19890406,0510, -3.4867, -25.0050, 5550,    103.4,  14.0078,  35.4099,2,  35.4233,2,    100.4,2,     7.91,2,    21.78,2,     0.02,2,     1.44,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.9928
   318MHYDROS4,  A16C,   363,  1,      7,      7,2,19890406,0510, -3.4867, -25.0050, 5550,    139.1,  13.4285,  35.3337,2,  35.3323,2,    105.2,2,     8.21,2,    22.27,2,     0.01,2,     1.46,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.4089
   318MHYDROS4,  A16C,   363,  1,      8,      8,2,19890406,0510, -3.4867, -25.0050, 5550,    220.4,  12.5311,  35.2158,2,  35.2117,2,     89.5,2,     9.87,2,    25.60,2,     0.01,2,     1.64,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 12.5014
   318MHYDROS4,  A16C,   363,  1,      9,      9,2,19890406,0510, -3.4867, -25.0050, 5550,    337.4,  10.2789,  34.9482,2,  34.9462,2,     85.2,2,    13.39,2,    30.49,2,     0.00,2,     1.91,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 10.2388
   318MHYDROS4,  A16C,   363,  1,     10,     10,2,19890406,0510, -3.4867, -25.0050, 5550,    439.2,   8.2445,  34.7393,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  8.1987
   318MHYDROS4,  A16C,   363,  1,     11,     11,2,19890406,0510, -3.4867, -25.0050, 5550,    566.0,   6.3034,  34.5544,2,-999.0000,9,    125.5,2,    22.78,2,    34.80,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  6.2523
   318MHYDROS4,  A16C,   363,  1,     12,     12,2,19890406,0510, -3.4867, -25.0050, 5550,    719.1,   4.8830,  34.4766,2,  34.4751,2,    146.2,2,    30.11,2,    35.58,2,     0.00,2,     2.36,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.8252
   318MHYDROS4,  A16C,   363,  1,     13,     13,2,19890406,0510, -3.4867, -25.0050, 5550,    873.0,   4.4163,  34.5230,2,  34.5203,2,    155.6,2,    32.94,2,    34.60,2,     0.00,2,     2.33,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.3483
   318MHYDROS4,  A16C,   363,  1,     14,     14,2,19890406,0510, -3.4867, -25.0050, 5550,   1026.6,   4.3038,  34.6216,2,  34.6189,2,    162.0,2,    32.55,2,    33.04,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.2233
   318MHYDROS4,  A16C,   363,  1,     15,     15,2,19890406,0510, -3.4867, -25.0050, 5550,   1180.0,   4.3305,  34.7575,2,  34.7527,2,    176.4,2,    28.83,2,    30.01,2,     0.00,2,     2.01,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.2361
   318MHYDROS4,  A16C,   363,  1,     16,     16,2,19890406,0510, -3.4867, -25.0050, 5550,   1333.5,   4.3785,  34.8842,2,  34.8829,2,    203.0,2,    23.06,2,    25.60,2,     0.00,2,     1.70,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.2697
   318MHYDROS4,  A16C,   363,  1,     17,     17,2,19890406,0510, -3.4867, -25.0050, 5550,   1538.0,   4.1648,  34.9680,2,  34.9672,2,    236.4,2,    18.27,2,    21.01,2,     0.00,2,     1.40,2,    0.034,2,    0.025,2,   -999.9,9,   -999.9,9, -999.90,  4.0392
   318MHYDROS4,  A16C,   363,  1,     18,     18,2,19890406,0510, -3.4867, -25.0050, 5550,   1742.8,   3.7782,  34.9787,2,  34.9781,2,    253.5,2,    17.88,2,    19.45,2,     0.00,2,     1.28,2,    0.033,2,    0.019,2,   -999.9,9,   -999.9,9, -999.90,  3.6383
   318MHYDROS4,  A16C,   363,  1,     19,     19,2,19890406,0510, -3.4867, -25.0050, 5550,   1947.6,   3.5900,  34.9684,2,  34.9681,2,    253.3,2,    20.03,2,    19.54,2,     0.00,2,     1.30,2,    0.011,2,    0.013,2,   -999.9,9,   -999.9,9, -999.90,  3.4336
   318MHYDROS4,  A16C,   363,  1,     20,     20,2,19890406,0510, -3.4867, -25.0050, 5550,   2150.9,   3.3668,  34.9568,2,  34.9567,2,    253.8,2,    22.87,2,    19.84,2,     0.00,2,     1.32,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.1944
   318MHYDROS4,  A16C,   363,  1,     21,     21,2,19890406,0510, -3.4867, -25.0050, 5550,   2353.7,   3.1131,  34.9403,2,  34.9394,2,    251.9,2,    27.95,2,    20.42,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.9254
   318MHYDROS4,  A16C,   363,  1,     22,     22,2,19890406,0510, -3.4867, -25.0050, 5550,   2561.5,   2.8908,  34.9240,2,  34.9234,2,    248.0,2,    33.42,2,    21.21,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6869
   318MHYDROS4,  A16C,   363,  1,     23,     23,2,19890406,0510, -3.4867, -25.0050, 5550,   2802.6,   2.7423,  34.9142,2,  34.9130,2,    248.0,2,    37.04,2,    21.60,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5174
   318MHYDROS4,  A16C,   363,  1,     24,     24,2,19890406,0510, -3.4867, -25.0050, 5550,   3030.2,   2.6636,  34.9160,2,  34.9158,2,    253.2,2,    34.89,2,    20.72,2,     0.00,2,     1.39,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.4171
   318MHYDROS4,  A16C,   363,  1,     25,     25,2,19890406,0510, -3.4867, -25.0050, 5550,   3228.4,   2.5705,  34.9061,2,  34.9071,2,    250.3,2,    38.31,2,    21.30,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.3054
   318MHYDROS4,  A16C,   363,  1,     26,     26,2,19890406,0510, -3.4867, -25.0050, 5550,   3398.2,   2.5394,  34.9079,2,  34.9068,2,    255.0,2,    35.77,2,    20.62,2,     0.00,2,     1.39,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.2570
   318MHYDROS4,  A16C,   363,  1,     27,     27,2,19890406,0510, -3.4867, -25.0050, 5550,   3608.0,   2.4845,  34.9083,2,  34.9070,2,    260.6,2,    33.23,2,    19.84,2,     0.00,2,     1.34,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.1807
   318MHYDROS4,  A16C,   363,  1,     28,     28,2,19890406,0510, -3.4867, -25.0050, 5550,   3816.3,   2.3536,  34.8995,2,  34.8977,2,    263.7,2,    34.20,2,    19.64,2,     0.00,2,     1.32,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.0302
   318MHYDROS4,  A16C,   363,  1,     29,     29,2,19890406,0510, -3.4867, -25.0050, 5550,   4075.4,   1.7736,  34.8338,2,  34.8324,2,    249.2,2,    62.06,2,    23.94,2,     0.00,2,     1.61,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.4377
   318MHYDROS4,  A16C,   363,  1,     30,     30,2,19890406,0510, -3.4867, -25.0050, 5550,   4335.1,   1.1976,  34.7700,2,  34.7690,2,    234.9,2,    88.74,2,    27.95,2,     0.00,2,     1.89,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.8500
   318MHYDROS4,  A16C,   363,  1,     31,     31,2,19890406,0510, -3.4867, -25.0050, 5550,   4543.1,   0.9120,  34.7381,2,  34.7363,2,    228.8,2,   101.55,2,    30.01,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.5501
   318MHYDROS4,  A16C,   363,  1,     32,     32,2,19890406,0510, -3.4867, -25.0050, 5550,   4752.1,   0.8167,  34.7253,2,  34.7230,2,    226.5,2,   106.54,2,    30.49,2,     0.00,2,     2.08,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.4343
   318MHYDROS4,  A16C,   363,  1,     33,     33,2,19890406,0510, -3.4867, -25.0050, 5550,   4961.3,   0.7484,  34.7158,2,  34.7159,2,    225.3,2,   110.35,2,    30.98,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3440
   318MHYDROS4,  A16C,   363,  1,     34,     34,2,19890406,0510, -3.4867, -25.0050, 5550,   5222.6,   0.7213,  34.7098,2,  34.7075,2,    224.0,2,   112.50,2,    31.37,2,     0.00,2,     2.13,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2869
   318MHYDROS4,  A16C,   363,  1,     35,     35,2,19890406,0510, -3.4867, -25.0050, 5550,   5484.7,   0.6991,  34.7035,2,  34.7018,2,    223.8,2,   114.75,2,    31.37,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2337
   318MHYDROS4,  A16C,   363,  1,     36,     36,2,19890406,0510, -3.4867, -25.0050, 5550,   5648.7,   0.7070,  34.7024,2,  34.7010,2,    223.2,2,   115.53,2,    31.57,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2209
   318MHYDROS4,  A16C,   364,  1,      1,      1,2,19890406,1116, -3.0067, -24.9917, 5364,      1.1,  28.9226,  35.9845,2,  35.9880,2,    201.3,2,     1.46,2,     0.00,2,     0.00,2,     0.09,2,    1.492,2,    0.798,2,   2008.6,2,   -999.9,9, -999.90, 28.9223
   318MHYDROS4,  A16C,   364,  1,      2,      2,2,19890406,1116, -3.0067, -24.9917, 5364,     36.1,  28.4167,  36.0551,2,  36.0670,2,    206.9,2,     1.46,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   2017.2,2,   -999.9,9, -999.90, 28.4080
   318MHYDROS4,  A16C,   364,  1,      3,      3,2,19890406,1116, -3.0067, -24.9917, 5364,     51.7,  26.8802,  36.1905,2,  36.2090,2,    214.6,2,     1.66,2,     0.00,2,     0.00,2,     0.11,2,    1.631,2,    0.864,2,   -999.9,9,   -999.9,9, -999.90, 26.8683
   318MHYDROS4,  A16C,   364,  1,     71,     71,2,19890406,1116, -3.0067, -24.9917, 5364,     67.6,  22.0680,  36.1353,2,  36.1470,2,    180.4,2,     2.73,2,     1.76,2,     0.08,2,     0.39,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 22.0545
   318MHYDROS4,  A16C,   364,  1,      5,      5,2,19890406,1116, -3.0067, -24.9917, 5364,     83.0,  16.2973,  35.6769,2,  35.6350,2,    114.0,2,     6.15,2,    17.29,2,     0.17,2,     1.22,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 16.2840
   318MHYDROS4,  A16C,   364,  1,      6,      6,2,19890406,1116, -3.0067, -24.9917, 5364,    102.8,  14.1750,  35.4309,2,  35.4280,2,    124.0,2,     7.23,2,    18.66,2,     0.05,2,     1.29,2,    0.998,2,    0.512,2,   2163.8,2,   -999.9,9, -999.90, 14.1600
   318MHYDROS4,  A16C,   364,  1,      7,      7,2,19890406,1116, -3.0067, -24.9917, 5364,    148.8,  13.3452,  35.3253,2,  35.3210,2,    119.2,2,     8.30,2,    20.52,2,     0.01,2,     1.40,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.3243
   318MHYDROS4,  A16C,   364,  1,      8,      8,2,19890406,1116, -3.0067, -24.9917, 5364,    210.7,  12.8207,  35.2535,2,  35.2510,2,    100.9,2,     9.77,2,    23.64,2,     0.01,2,     1.57,2,    0.688,2,    0.354,2,   2183.4,2,   -999.9,9, -999.90, 12.7919
   318MHYDROS4,  A16C,   364,  1,      9,      9,2,19890406,1116, -3.0067, -24.9917, 5364,    348.0,  10.2424,  34.9505,2,  34.9490,2,     76.1,2,    14.07,2,    31.27,2,     0.01,2,     1.98,2,    0.267,2,    0.134,2,   -999.9,9,   -999.9,9, -999.90, 10.2011
   318MHYDROS4,  A16C,   364,  1,     10,     10,2,19890406,1116, -3.0067, -24.9917, 5364,    425.1,   8.6951,  34.7829,2,  34.7720,2,     73.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,5,    0.067,2,   2233.6,2,   -999.9,9, -999.90,  8.6494
   318MHYDROS4,  A16C,   364,  1,     11,     11,2,19890406,1116, -3.0067, -24.9917, 5364,    567.9,   6.1245,  34.5336,2,  34.5380,2,    139.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.111,2,    0.054,2,   -999.9,9,   -999.9,9, -999.90,  6.0740
   318MHYDROS4,  A16C,   364,  1,     12,     12,2,19890406,1116, -3.0067, -24.9917, 5364,    649.4,   5.2513,  34.4678,2,  34.4680,2,    160.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,5, -999.000,5,   2207.5,2,   -999.9,9, -999.90,  5.1976
   318MHYDROS4,  A16C,   364,  1,     13,     13,2,19890406,1116, -3.0067, -24.9917, 5364,    823.5,   4.5127,  34.4891,2,  34.4890,2,    153.5,2,    32.94,2,    34.70,2,     0.00,2,     2.37,2,    0.011,2,    0.005,2,   -999.9,9,   -999.9,9, -999.90,  4.4483
   318MHYDROS4,  A16C,   364,  1,     14,     14,2,19890406,1116, -3.0067, -24.9917, 5364,    925.8,   4.2064,  34.5250,2,  34.5240,2,    168.2,2,    34.70,2,    33.24,2,     0.00,2,     2.27,2,    0.020,2,    0.007,2,   -999.9,9,   -999.9,9, -999.90,  4.1353
   318MHYDROS4,  A16C,   364,  1,     15,     15,2,19890406,1116, -3.0067, -24.9917, 5364,   1028.6,   4.2763,  34.6230,2,  34.6210,2,    163.4,2,    33.04,2,    32.45,2,     0.00,2,     2.23,2,    0.000,2,    0.006,2,   2222.4,2,   -999.9,9, -999.90,  4.1959
   318MHYDROS4,  A16C,   364,  1,     16,     16,2,19890406,1116, -3.0067, -24.9917, 5364,   1182.2,   4.3209,  34.7532,2,  34.7490,2,    175.6,2,    29.13,2,    29.81,2,     0.00,2,     2.03,2,   -0.001,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  4.2264
   318MHYDROS4,  A16C,   364,  1,     17,     17,2,19890406,1116, -3.0067, -24.9917, 5364,   1336.6,   4.3743,  34.8888,2,  34.8900,2,    204.2,2,    22.77,2,    25.02,2,     0.00,2,     1.69,2,    0.007,2,    0.004,2,   -999.9,9,   -999.9,9, -999.90,  4.2652
   318MHYDROS4,  A16C,   364,  1,     18,     18,2,19890406,1116, -3.0067, -24.9917, 5364,   1542.5,   4.1078,  34.9775,2,  34.9780,2,    242.0,2,    17.39,2,    20.13,2,     0.00,2,     1.35,2,    0.051,6,    0.030,6,   2164.9,2,   -999.9,9, -999.90,  3.9825
   318MHYDROS4,  A16C,   364,  1,     19,     19,2,19890406,1116, -3.0067, -24.9917, 5364,   1747.7,   3.7654,  34.9704,2,  34.9710,2,    249.8,2,    19.15,2,    19.84,2,     0.00,2,     1.33,2,    0.014,6,    0.009,6,   2169.6,2,    736.5,2,   20.00,  3.6253
   318MHYDROS4,  A16C,   364,  1,     20,     20,2,19890406,1116, -3.0067, -24.9917, 5364,   2010.3,   3.5185,  34.9645,2,  34.9650,2,    254.2,2,    20.81,2,    19.54,2,     0.00,2,     1.31,2,    0.006,2,    0.011,2,   2169.6,2,   -999.9,9, -999.90,  3.3572
   318MHYDROS4,  A16C,   364,  1,     21,     21,2,19890406,1116, -3.0067, -24.9917, 5364,   2211.1,   3.2411,  34.9490,2,  34.9480,2,    252.4,2,    25.31,2,    19.94,2,     0.00,2,     1.35,2,    0.000,2, -999.000,5,   -999.9,9,   -999.9,9, -999.90,  3.0650
   318MHYDROS4,  A16C,   364,  1,     22,     22,2,19890406,1116, -3.0067, -24.9917, 5364,   2418.3,   3.0244,  34.9329,2,  34.9380,2,    250.7,2,    28.34,2,    20.42,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   2177.8,2,    743.2,2,   20.00,  2.8320
   318MHYDROS4,  A16C,   364,  1,     23,     23,2,19890406,1116, -3.0067, -24.9917, 5364,   2624.5,   2.8571,  34.9217,2,  34.9210,2,    247.7,2,    33.62,2,    21.21,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6477
   318MHYDROS4,  A16C,   364,  1,     24,     24,2,19890406,1116, -3.0067, -24.9917, 5364,   2831.4,   2.6870,  34.9104,2,  34.9100,2,    246.4,2,    38.02,2,    21.60,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   2191.2,2,    767.2,2,   20.00,  2.4603
   318MHYDROS4,  A16C,   364,  1,     25,     25,2,19890406,1116, -3.0067, -24.9917, 5364,   3090.3,   2.5841,  34.9062,2,  34.9090,2,    249.0,2,    39.09,2,    21.21,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.3332
   318MHYDROS4,  A16C,   364,  1,     26,     26,2,19890406,1116, -3.0067, -24.9917, 5364,   3296.8,   2.5454,  34.9084,2,  34.9080,2,    254.2,2,    36.16,2,    20.72,2,     0.00,2,     1.40,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.2737
   318MHYDROS4,  A16C,   364,  1,     27,     27,2,19890406,1116, -3.0067, -24.9917, 5364,   3503.0,   2.5041,  34.9091,2,  34.9090,2,   -999.0,9,    33.81,2,    19.94,2,     0.00,2,     1.35,2,    0.009,2,    0.003,2,   2178.5,2,   -999.9,9, -999.90,  2.2113
   318MHYDROS4,  A16C,   364,  1,     28,     28,2,19890406,1116, -3.0067, -24.9917, 5364,   3760.5,   2.4012,  34.9036,2,  34.9030,2,    263.7,2,    33.42,2,    19.45,2,     0.00,2,     1.32,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.0827
   318MHYDROS4,  A16C,   364,  1,     29,     29,2,19890406,1116, -3.0067, -24.9917, 5364,   3916.3,   2.1438,  34.8777,2,  34.8780,2,    259.4,2,    43.20,2,    20.82,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.8150
   318MHYDROS4,  A16C,   364,  1,     30,     30,2,19890406,1116, -3.0067, -24.9917, 5364,   4125.3,   1.7550,  34.8318,2,  34.8330,2,    248.5,2,    63.33,2,    23.85,2,     0.00,2,     1.63,2,    0.009,2,    0.002,2,   2207.0,2,    810.1,2,   20.00,  1.4141
   318MHYDROS4,  A16C,   364,  1,     31,     31,2,19890406,1116, -3.0067, -24.9917, 5364,   4333.6,   1.1822,  34.7682,2,  34.7680,2,    235.1,2,    91.19,2,    27.85,2,     0.00,2,     1.91,2, -999.000,9, -999.000,9,   -999.9,9,    962.7,2,   20.00,  0.8353
   318MHYDROS4,  A16C,   364,  1,     32,     32,2,19890406,1116, -3.0067, -24.9917, 5364,   4542.8,   0.9336,  34.7399,2,  34.7400,2,    229.8,2,   102.43,2,    29.61,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.5711
   318MHYDROS4,  A16C,   364,  1,     33,     33,2,19890406,1116, -3.0067, -24.9917, 5364,   4751.5,   0.8004,  34.7230,2,  34.7220,2,    225.9,2,   108.39,2,    30.49,2,     0.00,2,     2.09,2,    0.004,2,    0.005,2,   2254.8,2,   -999.9,9, -999.90,  0.4185
   318MHYDROS4,  A16C,   364,  1,     34,     34,2,19890406,1116, -3.0067, -24.9917, 5364,   5012.6,   0.7287,  34.7127,2,  34.7120,2,    224.2,2,   113.08,2,    31.18,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3190
   318MHYDROS4,  A16C,   364,  1,     35,     35,2,19890406,1116, -3.0067, -24.9917, 5364,   5273.9,   0.7028,  34.7068,2,  34.7060,2,    224.2,2,   114.75,2,    31.28,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2630
   318MHYDROS4,  A16C,   364,  1,     36,     36,2,19890406,1116, -3.0067, -24.9917, 5364,   5457.7,   0.6914,  34.7035,2,  34.7020,2,    223.3,2,   116.41,2,    31.57,2,     0.00,2,     2.17,2,   -0.001,2,    0.000,2,   2258.4,2,   -999.9,9, -999.90,  0.2296
   318MHYDROS4,  A16C,   365,  1,      1,      1,2,19890406,1746, -2.4817, -24.9817, 5617,      0.3,  29.3664,  35.8734,2,  35.8750,2,    199.6,2,     1.46,2,     0.00,2,     0.00,2,     0.04,2, -999.000,9, -999.000,9,   2000.2,2,    266.4,2,   20.00, 29.3664
   318MHYDROS4,  A16C,   365,  1,      2,      2,2,19890406,1746, -2.4817, -24.9817, 5617,     19.8,  28.4645,  36.0379,2,  36.0423,2,    205.6,2,     1.46,2,     0.00,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 28.4597
   318MHYDROS4,  A16C,   365,  1,      3,      3,2,19890406,1746, -2.4817, -24.9817, 5617,     40.1,  28.0330,  36.1049,2,  36.1055,2,    207.3,2,     1.46,2,     0.00,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9,   2016.5,2,    282.6,2,   20.00, 28.0235
   318MHYDROS4,  A16C,   365,  1,     71,     71,2,19890406,1746, -2.4817, -24.9817, 5617,     60.1,  24.0025,  36.0896,2,  36.0890,2,    191.8,2,     2.15,2,     0.98,2,     0.05,2,     0.27,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 23.9898
   318MHYDROS4,  A16C,   365,  1,      5,      5,2,19890406,1746, -2.4817, -24.9817, 5617,     90.8,  14.7598,  35.4792,2,  35.4575,2,    120.5,2,     6.94,2,    18.66,2,     0.05,2,     1.28,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 14.7462
   318MHYDROS4,  A16C,   365,  1,      6,      6,2,19890406,1746, -2.4817, -24.9817, 5617,    119.6,  13.5525,  35.3482,2,  35.3493,2,    120.9,2,     7.82,2,    19.93,2,     0.01,2,     1.35,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.5356
   318MHYDROS4,  A16C,   365,  1,      7,      7,2,19890406,1746, -2.4817, -24.9817, 5617,    160.3,  13.2814,  35.3110,2,  35.3124,2,    112.2,2,     8.21,2,    21.40,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.2590
