BOTTLE,20010917WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20010917
#original HYD file: a16shy.txt   Mon Sep 17 08:37:13 2001
#original SUM file: a16ssu.txt   Mon Sep 17 08:37:13 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,DEG C
     318MSAVE5,  A16S,   300,  1,     20,     20,2,19890228,1055,-34.9833, -41.3950, 4740,   1802.0,   3.2272,  34.7381,2,  34.7390,2,    199.8,2,    48.32,2,    28.35,2,     0.00,2,     2.01,2,    0.020,2,    0.007,2,  3.0900
     318MSAVE5,  A16S,   300,  1,     21,     21,2,19890228,1055,-34.9833, -41.3950, 4740,   2001.7,   3.4933,  34.8599,2,  34.8617,2,    222.1,2,    34.80,2,    24.25,2,     0.00,2,     1.71,2,    0.005,2,    0.003,2,  3.3335
     318MSAVE5,  A16S,   300,  1,     22,     22,2,19890228,1055,-34.9833, -41.3950, 4740,   2201.8,   3.4767,  34.9085,2,  34.9091,2,    236.3,2,    29.87,2,    22.18,2,     0.00,2,     1.58,2,    0.007,2,    0.004,2,  3.2978
     318MSAVE5,  A16S,   300,  1,     23,     23,2,19890228,1055,-34.9833, -41.3950, 4740,   2402.2,   3.3362,  34.9213,2,  34.9219,2,    242.8,2,    29.67,2,    21.40,2,     0.00,2,     1.52,2, -999.000,9, -999.000,9,  3.1400
     318MSAVE5,  A16S,   300,  1,     24,     24,2,19890228,1055,-34.9833, -41.3950, 4740,   2601.3,   3.1857,  34.9262,2,  34.9333,2,    247.1,2,    29.83,2,    21.03,2,     0.00,2,     1.47,2,    0.001,2,    0.003,2,  2.9722
     318MSAVE5,  A16S,   300,  1,     25,     25,2,19890228,1055,-34.9833, -41.3950, 4740,   2800.4,   2.9658,  34.9124,2,  34.9131,2,    245.8,2,    34.73,2,    21.44,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,  2.7366
     318MSAVE5,  A16S,   300,  1,     26,     26,2,19890228,1055,-34.9833, -41.3950, 4740,   3000.6,   2.7167,  34.8925,2,  34.8923,2,    242.7,2,    41.82,2,    22.31,2,     0.00,2,     1.57,2,    0.002,2,    0.001,2,  2.4723
     318MSAVE5,  A16S,   300,  1,     27,     27,2,19890228,1055,-34.9833, -41.3950, 4740,   3200.7,   2.4088,  34.8704,2,  34.8744,2,    241.1,2,    50.18,2,    23.27,2,     0.00,2,     1.63,2, -999.000,9, -999.000,9,  2.1506
     318MSAVE5,  A16S,   300,  1,     28,     28,2,19890228,1055,-34.9833, -41.3950, 4740,   3299.2,   1.9886,  34.8128,2,  34.8160,2,    226.3,2,    70.61,2,    26.35,2,     0.00,2,     1.85,2,    0.013,2,    0.005,2,  1.7304
     318MSAVE5,  A16S,   300,  1,     29,     29,2,19890228,1055,-34.9833, -41.3950, 4740,   3499.9,   1.3708,  34.7495,2,  34.7507,2,    214.2,2,    98.31,2,    29.98,2,     0.00,2,     2.09,2, -999.000,9, -999.000,9,  1.1075
     318MSAVE5,  A16S,   300,  1,     30,     30,2,19890228,1055,-34.9833, -41.3950, 4740,   3700.2,   0.9909,  34.7228,2,  34.7238,2,    214.9,2,   109.00,2,    31.23,2,     0.00,2,     2.18,2,    0.032,2,    0.011,2,  0.7173
     318MSAVE5,  A16S,   300,  1,     31,     31,2,19890228,1055,-34.9833, -41.3950, 4740,   3899.5,   0.6367,  34.6960,2,-999.0000,9,    215.4,2,   119.00,2,    32.28,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,  0.3526
     318MSAVE5,  A16S,   300,  1,     32,     32,2,19890228,1055,-34.9833, -41.3950, 4740,   4099.8,   0.3935,  34.6819,2,  34.6804,2,    219.2,2,   124.01,2,    32.74,2,     0.00,2,     2.30,2,    0.043,6,    0.020,6,  0.0958
     318MSAVE5,  A16S,   300,  1,     33,     33,2,19890228,1055,-34.9833, -41.3950, 4740,   4300.6,   0.2492,  34.6746,2,  34.6735,2,    222.0,2,   127.34,2,    33.04,2,     0.00,2,     2.31,2, -999.000,9, -999.000,9, -0.0651
     318MSAVE5,  A16S,   300,  1,     34,     34,2,19890228,1055,-34.9833, -41.3950, 4740,   4501.8,   0.1898,  34.6714,2,  34.6702,2,    224.0,2,   128.99,2,    33.08,2,     0.00,2,     2.32,2,    0.047,2,    0.024,2, -0.1442
     318MSAVE5,  A16S,   300,  1,     35,     35,2,19890228,1055,-34.9833, -41.3950, 4740,   4699.9,   0.1714,  34.6691,2,  34.6676,2,    223.0,2,   130.08,2,    33.03,2,     0.00,2,     2.33,2,    0.063,2,    0.032,2, -0.1836
     318MSAVE5,  A16S,   300,  1,     36,     36,2,19890228,1055,-34.9833, -41.3950, 4740,   4819.1,   0.1841,  34.6689,2,  34.6690,2,    222.6,2,   130.05,2,    33.07,2,     0.00,2,     2.33,2,    0.060,6,    0.030,6, -0.1846
     318MSAVE5,  A16S,   301,  1,      1,      1,2,19890228,2013,-33.9983, -41.6717, 4623,      1.6,  22.6096,  35.8396,2,  35.8400,2,    219.8,2,     1.46,2,     0.10,2,     0.00,2,     0.07,2,    1.838,2,    0.967,2, 22.6093
     318MSAVE5,  A16S,   301,  1,      2,      2,2,19890228,2013,-33.9983, -41.6717, 4623,     31.1,  22.5791,  35.8375,2,  35.8380,2,    221.1,2,     1.46,2,     0.10,2,     0.00,2,     0.06,2, -999.000,9, -999.000,9, 22.5728
     318MSAVE5,  A16S,   301,  1,      3,      3,2,19890228,2013,-33.9983, -41.6717, 4623,     58.9,  18.8194,  35.8649,2,  35.8680,2,    248.9,2,     1.46,2,     0.10,2,     0.00,2,     0.11,2,    2.223,2,    1.148,2, 18.8089
     318MSAVE5,  A16S,   301,  1,     71,     71,2,19890228,2013,-33.9983, -41.6717, 4623,    120.4,  16.3202,  35.8100,2,  35.8060,2,    217.9,2,     1.86,2,     2.83,2,     0.02,2,     0.33,2, -999.000,9, -999.000,9, 16.3008
     318MSAVE5,  A16S,   301,  1,      5,      5,2,19890228,2013,-33.9983, -41.6717, 4623,    199.8,  15.7136,  35.7330,2,  35.7330,2,    224.1,2,     1.86,2,     3.32,2,     0.01,2,     0.35,2,    2.216,2,    1.146,2, 15.6822
     318MSAVE5,  A16S,   301,  1,      6,      6,2,19890228,2013,-33.9983, -41.6717, 4623,    248.2,  15.1479,  35.6252,2,  35.6280,2,    220.4,2,     2.15,2,     4.59,2,     0.01,2,     0.45,2,    2.165,2,    1.124,2, 15.1098
     318MSAVE5,  A16S,   301,  1,      7,      7,2,19890228,2013,-33.9983, -41.6717, 4623,    348.2,  14.3337,  35.5075,2,  35.5060,2,    223.7,2,     2.54,2,     5.96,2,     0.00,2,     0.54,2,    2.175,2,    1.129,2, 14.2821
     318MSAVE5,  A16S,   301,  1,      8,      8,2,19890228,2013,-33.9983, -41.6717, 4623,    447.3,  12.9662,  35.2605,2,  35.2550,2,    216.5,2,     3.32,2,     9.57,2,     0.00,2,     0.77,2,    1.941,2,    0.987,2, 12.9040
     318MSAVE5,  A16S,   301,  1,      9,      9,2,19890228,2013,-33.9983, -41.6717, 4623,    549.0,  10.1150,  34.8111,2,  34.8110,2,    208.2,2,     6.65,2,    17.10,2,     0.00,2,     1.23,2,    1.609,2,    0.817,2, 10.0498
     318MSAVE5,  A16S,   301,  1,     10,     10,2,19890228,2013,-33.9983, -41.6717, 4623,    649.2,   7.5793,  34.5014,2,  34.5020,2,    223.1,2,     9.58,2,    22.19,2,     0.00,2,     1.54,2,    1.797,2,    0.880,2,  7.5142
     318MSAVE5,  A16S,   301,  1,     11,     11,2,19890228,2013,-33.9983, -41.6717, 4623,    746.3,   5.9566,  34.3395,2,  34.3400,2,    239.9,2,    12.03,2,    25.03,2,     0.00,2,     1.72,2,    2.050,2,    0.996,2,  5.8905
     318MSAVE5,  A16S,   301,  1,     12,     12,2,19890228,2013,-33.9983, -41.6717, 4623,    851.2,   4.6833,  34.2497,2,  34.2500,2,    254.7,2,    15.94,2,    26.99,2,     0.00,2,     1.86,2,    2.182,2,    1.047,2,  4.6157
     318MSAVE5,  A16S,   301,  1,     13,     13,2,19890228,2013,-33.9983, -41.6717, 4623,    949.3,   4.1831,  34.2511,2,  34.2520,2,    246.3,2,    20.73,2,    28.65,2,     0.00,2,     1.97,2,    1.580,2,    0.761,2,  4.1107
     318MSAVE5,  A16S,   301,  1,     14,     14,2,19890228,2013,-33.9983, -41.6717, 4623,   1100.4,   3.5679,  34.2806,2,  34.2800,2,    227.1,2,    31.29,2,    31.29,2,     0.00,2,     2.13,2,    0.807,2,    0.386,2,  3.4879
     318MSAVE5,  A16S,   301,  1,     15,     15,2,19890228,2013,-33.9983, -41.6717, 4623,   1249.3,   3.0669,  34.3349,2,  34.3310,2,    213.6,2,    42.63,2,    33.05,2,     0.00,2,     2.27,2,    0.649,2,    0.306,2,  2.9793
     318MSAVE5,  A16S,   301,  1,     16,     16,2,19890228,2013,-33.9983, -41.6717, 4623,   1348.3,   2.9513,  34.3981,2,  34.3990,2,    200.4,2,    49.86,2,    33.63,2,     0.00,2,     2.31,2,    0.347,2,    0.168,2,  2.8569
     318MSAVE5,  A16S,   301,  1,     17,     17,2,19890228,2013,-33.9983, -41.6717, 4623,   1449.7,   2.8626,  34.4602,2,  34.4580,2,    191.2,2,    55.92,2,    33.92,2,     0.00,2,     2.33,2,    0.229,2,    0.111,2,  2.7608
     318MSAVE5,  A16S,   301,  1,     18,     18,2,19890228,2013,-33.9983, -41.6717, 4623,   1652.1,   2.8626,  34.5909,2,  34.5890,2,    187.6,2,    59.63,2,    32.26,2,     0.01,2,     2.24,2,    0.048,2,    0.025,2,  2.7436
     318MSAVE5,  A16S,   301,  1,     19,     19,2,19890228,2013,-33.9983, -41.6717, 4623,   1801.4,   2.9590,  34.6887,2,  34.6900,2,    193.0,2,    57.18,2,    30.40,2,     0.00,2,     2.11,2,    0.030,2,    0.010,2,  2.8256
     318MSAVE5,  A16S,   301,  1,     20,     20,2,19890228,2013,-33.9983, -41.6717, 4623,   1948.7,   3.0812,  34.7667,2,  34.7660,2,    204.6,2,    50.82,2,    28.25,2,     0.00,2,     1.94,2, -999.000,9, -999.000,9,  2.9327
     318MSAVE5,  A16S,   301,  1,     21,     21,2,19890228,2013,-33.9983, -41.6717, 4623,   2099.7,   3.0961,  34.8180,2,  34.8180,2,    215.4,2,    46.72,2,    26.19,2,     0.00,2,     1.81,2,    0.010,2,    0.001,2,  2.9333
     318MSAVE5,  A16S,   301,  1,     22,     22,2,19890228,2013,-33.9983, -41.6717, 4623,   2249.8,   3.1713,  34.8713,2,  34.8720,2,    228.9,2,    39.78,2,    24.04,2,     0.00,2,     1.66,2, -999.000,9, -999.000,9,  2.9929
     318MSAVE5,  A16S,   301,  1,     23,     23,2,19890228,2013,-33.9983, -41.6717, 4623,   2400.2,   3.1440,  34.8936,2,  34.8940,2,    235.4,2,    37.14,2,    22.97,2,     0.00,2,     1.58,2,    0.010,2,    0.009,2,  2.9514
     318MSAVE5,  A16S,   301,  1,     24,     24,2,19890228,2013,-33.9983, -41.6717, 4623,   2551.5,   3.0745,  34.9045,2,  34.9040,2,    241.4,2,    36.06,2,    22.28,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,  2.8682
     318MSAVE5,  A16S,   301,  1,     25,     25,2,19890228,2013,-33.9983, -41.6717, 4623,   2699.3,   2.9105,  34.8915,2,  34.8920,2,    238.4,2,    40.65,2,    23.06,2,     0.00,2,     1.56,2,    0.005,2,    0.001,2,  2.6927
     318MSAVE5,  A16S,   301,  1,     26,     26,2,19890228,2013,-33.9983, -41.6717, 4623,   2849.6,   2.9420,  34.9179,2,  34.9180,2,    248.6,2,    33.62,2,    21.30,2,     0.00,2,     1.46,2, -999.000,9, -999.000,9,  2.7081
     318MSAVE5,  A16S,   301,  1,     27,     27,2,19890228,2013,-33.9983, -41.6717, 4623,   3050.3,   2.8144,  34.9138,2,  34.9140,2,    250.1,2,    35.08,2,    21.21,2,     0.00,2,     1.46,2,    0.001,2,   -0.003,2,  2.5625
     318MSAVE5,  A16S,   301,  1,     28,     28,2,19890228,2013,-33.9983, -41.6717, 4623,   3200.2,   2.6262,  34.8961,2,  34.8950,2,    246.8,2,    41.83,2,    22.09,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,  2.3629
     318MSAVE5,  A16S,   301,  1,     29,     29,2,19890228,2013,-33.9983, -41.6717, 4623,   3393.8,   2.3481,  34.8768,2,  34.8770,2,    246.9,2,    49.16,2,    22.67,2,     0.00,2,     1.55,2,    0.002,2,   -0.002,2,  2.0710
     318MSAVE5,  A16S,   301,  1,     30,     30,2,19890228,2013,-33.9983, -41.6717, 4623,   3600.6,   1.5647,  34.7817,2,  34.7820,2,    224.1,2,    86.10,2,    28.15,2,     0.00,2,     1.94,2, -999.000,9, -999.000,9,  1.2860
     318MSAVE5,  A16S,   301,  1,     31,     31,2,19890228,2013,-33.9983, -41.6717, 4623,   3800.9,   1.0471,  34.7321,2,  34.7330,2,    218.3,2,   106.05,2,    30.59,2,     0.00,2,     2.13,2, -999.000,9, -999.000,9,  0.7616
     318MSAVE5,  A16S,   301,  1,     32,     32,2,19890228,2013,-33.9983, -41.6717, 4623,   4001.5,   0.5684,  34.6933,2,  34.6930,2,    217.7,2,   120.81,2,    32.45,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,  0.2757
     318MSAVE5,  A16S,   301,  1,     33,     33,2,19890228,2013,-33.9983, -41.6717, 4623,   4201.6,   0.2750,  34.6760,2,  34.6760,2,    221.0,2,   127.36,2,    33.13,2,     0.00,2,     2.29,2,    0.041,2,    0.021,2, -0.0298
     318MSAVE5,  A16S,   301,  1,     34,     34,2,19890228,2013,-33.9983, -41.6717, 4623,   4400.7,   0.1886,  34.6712,2,  34.6710,2,    223.8,2,   129.31,2,    33.13,2,     0.00,2,     2.31,2, -999.000,9, -999.000,9, -0.1345
     318MSAVE5,  A16S,   301,  1,     35,     35,2,19890228,2013,-33.9983, -41.6717, 4623,   4554.2,   0.1649,  34.6699,2,  34.6690,2,    224.3,2,   130.19,2,    33.53,2,     0.00,2,     2.31,2,    0.062,2,    0.031,2, -0.1739
     318MSAVE5,  A16S,   301,  1,     36,     36,2,19890228,2013,-33.9983, -41.6717, 4623,   4694.4,   0.1688,  34.6688,2,  34.6680,2,    226.3,2,   131.76,2,    33.43,2,     0.00,2,     2.33,2,    0.064,2,    0.029,2, -0.1855
     318MSAVE5,  A16S,   302,  2,      1,      1,2,19890301,0956,-33.2467, -41.7917, 4577,      5.3,  22.9944,  35.8150,2,  35.8175,2,    224.0,2,     1.46,2,     0.10,2,     0.00,2,     0.07,2,    1.813,2,    0.943,2, 22.9934
     318MSAVE5,  A16S,   302,  2,      2,      2,2,19890301,0956,-33.2467, -41.7917, 4577,     23.6,  22.8477,  35.8163,2,  35.8192,2,    226.7,2,     1.46,2,     0.10,2,     0.00,2,     0.06,2, -999.000,9, -999.000,9, 22.8428
     318MSAVE5,  A16S,   302,  2,      3,      3,2,19890301,0956,-33.2467, -41.7917, 4577,     48.4,  18.7256,  35.7763,2,  35.7756,2,    256.9,2,     1.66,2,     0.10,2,     0.00,2,     0.09,2,    2.276,2,    1.162,2, 18.7171
     318MSAVE5,  A16S,   302,  2,     71,     71,2,19890301,0956,-33.2467, -41.7917, 4577,     84.1,  16.0561,  35.6721,2,  35.6741,2,    238.9,2,     1.86,2,     0.10,2,     0.04,2,     0.20,2, -999.000,9, -999.000,9, 16.0427
     318MSAVE5,  A16S,   302,  2,      5,      5,2,19890301,0956,-33.2467, -41.7917, 4577,    124.0,  15.4884,  35.6817,2,  35.6786,2,    220.6,2,     2.34,2,     4.00,2,     0.01,2,     0.39,2,    2.238,2,    1.138,2, 15.4692
     318MSAVE5,  A16S,   302,  2,      6,      6,2,19890301,0956,-33.2467, -41.7917, 4577,    173.2,  14.5644,  35.5057,2,  35.5032,2,    220.1,2,     2.64,2,     5.57,2,     0.01,2,     0.49,2,    2.154,2,    1.090,2, 14.5386
     318MSAVE5,  A16S,   302,  2,      7,      7,2,19890301,0956,-33.2467, -41.7917, 4577,    219.4,  14.2482,  35.4733,2,  35.4740,2,    221.9,2,     2.83,2,     6.06,2,     0.01,2,     0.52,2,    2.185,2,    1.113,2, 14.2160
     318MSAVE5,  A16S,   302,  2,      8,      8,2,19890301,0956,-33.2467, -41.7917, 4577,    298.1,  13.5207,  35.3622,2,  35.3719,2,    224.9,2,     3.03,2,     7.52,2,     0.01,2,     0.62,2, -999.000,9, -999.000,9, 13.4783
     318MSAVE5,  A16S,   302,  2,      9,      9,2,19890301,0956,-33.2467, -41.7917, 4577,    398.6,  11.8682,  35.0730,2,  35.0813,2,    212.7,2,     4.59,2,    12.02,2,     0.01,2,     0.90,2,    1.828,2,    0.914,2, 11.8161
     318MSAVE5,  A16S,   302,  2,     10,     10,2,19890301,0956,-33.2467, -41.7917, 4577,    472.4,  10.1353,  34.8296,2,-999.0000,9,    207.5,2,     6.55,2,    16.03,2,     0.00,2,     1.14,2,    1.579,2,    0.782,2, 10.0794
     318MSAVE5,  A16S,   302,  2,     11,     11,2,19890301,0956,-33.2467, -41.7917, 4577,    550.9,   8.1764,  34.5980,2,  34.5993,2,    210.5,2,    10.07,2,    21.70,2,     0.00,2,     1.49,2,    1.402,2,    0.676,2,  8.1190
     318MSAVE5,  A16S,   302,  2,     12,     12,2,19890301,0956,-33.2467, -41.7917, 4577,    627.7,   6.3675,  34.3775,2,  34.3837,2,    234.4,2,    11.05,2,    23.95,2,     0.00,2,     1.65,2,    1.988,2,    0.949,2,  6.3105
     318MSAVE5,  A16S,   302,  2,     13,     13,2,19890301,0956,-33.2467, -41.7917, 4577,    727.2,   5.0591,  34.2709,2,  34.2725,2,    251.8,2,    13.69,2,    25.81,2,     0.00,2,     1.79,2,    2.207,2,    1.044,2,  4.9999
     318MSAVE5,  A16S,   302,  2,     14,     14,2,19890301,0956,-33.2467, -41.7917, 4577,    801.5,   4.4609,  34.2408,2,  34.2421,2,    256.1,2,    16.72,2,    26.89,2,     0.00,2,     1.85,2,    2.187,2,    1.030,2,  4.3989
     318MSAVE5,  A16S,   302,  2,     15,     15,2,19890301,0956,-33.2467, -41.7917, 4577,    900.3,   3.9515,  34.2409,2,  34.2405,2,    247.8,2,    22.19,2,    28.75,2,     0.00,2,     1.98,2,    1.693,2,    0.785,2,  3.8848
     318MSAVE5,  A16S,   302,  2,     16,     16,2,19890301,0956,-33.2467, -41.7917, 4577,   1001.7,   3.5808,  34.2603,2,  34.2619,2,    234.3,2,    28.84,2,    30.41,2,     0.00,2,     2.10,2,    1.156,2,    0.539,2,  3.5086
     318MSAVE5,  A16S,   302,  2,     17,     17,2,19890301,0956,-33.2467, -41.7917, 4577,   1101.3,   3.2836,  34.3035,2,  34.3044,2,    220.4,2,    36.76,2,    31.68,2,     0.00,2,     2.19,2,    0.722,2,    0.340,2,  3.2059
     318MSAVE5,  A16S,   302,  2,     18,     18,2,19890301,0956,-33.2467, -41.7917, 4577,   1252.3,   2.9500,  34.3869,2,  34.3872,2,    202.1,2,    48.59,2,    33.24,2,     0.00,2,     2.28,2,    0.417,2,    0.194,2,  2.8633
     318MSAVE5,  A16S,   302,  2,     19,     19,2,19890301,0956,-33.2467, -41.7917, 4577,   1402.6,   2.8617,  34.4807,2,  34.4811,2,    189.1,2,    56.01,2,    33.43,2,     0.00,2,     2.32,2,    0.165,2,    0.076,2,  2.7637
     318MSAVE5,  A16S,   302,  2,     20,     20,2,19890301,0956,-33.2467, -41.7917, 4577,   1602.2,   2.8623,  34.6061,2,  34.6075,2,    186.4,2,    59.82,2,    32.16,2,     0.00,2,     2.22,2,    0.067,2,    0.028,2,  2.7475
     318MSAVE5,  A16S,   302,  2,     21,     21,2,19890301,0956,-33.2467, -41.7917, 4577,   1801.3,   2.9817,  34.7176,2,  34.7188,2,    196.4,2,    55.42,2,    29.52,2,     0.00,2,     2.04,2,    0.027,2,    0.012,2,  2.8479
     318MSAVE5,  A16S,   302,  2,     22,     22,2,19890301,0956,-33.2467, -41.7917, 4577,   2001.5,   3.1128,  34.8153,2,  34.8171,2,    214.7,2,    45.25,2,    26.09,2,     0.00,2,     1.80,2, -999.000,9, -999.000,9,  2.9588
     318MSAVE5,  A16S,   302,  2,     23,     23,2,19890301,0956,-33.2467, -41.7917, 4577,   2201.1,   3.2002,  34.8822,2,  34.8825,2,    232.0,2,    36.75,2,    23.65,2,     0.00,2,     1.60,2,    0.011,2,    0.007,3,  3.0259
     318MSAVE5,  A16S,   302,  2,     24,     24,2,19890301,0956,-33.2467, -41.7917, 4577,   2401.7,   3.1936,  34.9153,2,  34.9160,2,    243.3,2,    31.27,2,    21.89,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,  2.9999
     318MSAVE5,  A16S,   302,  2,     25,     25,2,19890301,0956,-33.2467, -41.7917, 4577,   2601.5,   3.0642,  34.9189,2,  34.9195,2,    246.4,2,    31.76,2,    21.40,2,     0.00,2,     1.46,2,    0.004,2,    0.000,2,  2.8531
     318MSAVE5,  A16S,   302,  2,     26,     26,2,19890301,0956,-33.2467, -41.7917, 4577,   2800.2,   2.9419,  34.9218,2,  34.9225,2,    249.8,2,    31.96,2,    21.21,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,  2.7131
     318MSAVE5,  A16S,   302,  2,     27,     27,2,19890301,0956,-33.2467, -41.7917, 4577,   3000.7,   2.7619,  34.9110,2,  34.9118,2,    249.4,2,    35.77,2,    21.30,2,     0.00,2,     1.48,2,    0.004,2,    0.000,2,  2.5163
     318MSAVE5,  A16S,   302,  2,     28,     28,2,19890301,0956,-33.2467, -41.7917, 4577,   3200.6,   2.4878,  34.8870,2,  34.8890,2,    246.8,2,    44.17,2,    22.48,2,     0.00,2,     1.53,2, -999.000,9, -999.000,9,  2.2277
     318MSAVE5,  A16S,   302,  2,     29,     29,2,19890301,0956,-33.2467, -41.7917, 4577,   3401.0,   1.9081,  34.8217,2,  34.8222,2,    232.9,2,    69.49,2,    25.90,2,     0.00,2,     1.79,2,    0.011,2,    0.003,2,  1.6412
     318MSAVE5,  A16S,   302,  2,     30,     30,2,19890301,0956,-33.2467, -41.7917, 4577,   3600.5,   1.3190,  34.7601,2,  34.7598,2,    221.6,2,    94.22,2,    29.22,2,     0.00,2,     2.02,2, -999.000,9, -999.000,9,  1.0468
     318MSAVE5,  A16S,   302,  2,     31,     31,2,19890301,0956,-33.2467, -41.7917, 4577,   3811.2,   0.8400,  34.7157,2,  34.7146,2,    216.4,2,   113.67,2,    31.57,2,     0.00,2,     2.19,2,    0.034,2,    0.015,2,  0.5592
     318MSAVE5,  A16S,   302,  2,     32,     32,2,19890301,0956,-33.2467, -41.7917, 4577,   4000.0,   0.4315,  34.6850,2,  34.6849,2,    218.1,2,   124.62,2,    32.94,2,     0.00,2,     2.30,2, -999.000,9, -999.000,9,  0.1429
     318MSAVE5,  A16S,   302,  2,     33,     33,2,19890301,0956,-33.2467, -41.7917, 4577,   4199.8,   0.2405,  34.6749,2,  34.6743,2,    221.6,2,   128.82,2,    33.04,2,     0.00,2,     2.31,2,    0.041,2,    0.024,2, -0.0630
     318MSAVE5,  A16S,   302,  2,     34,     34,2,19890301,0956,-33.2467, -41.7917, 4577,   4399.9,   0.1694,  34.6708,2,  34.6700,2,    222.5,2,   130.10,2,    33.43,2,     0.00,2,     2.31,2,    0.051,2,    0.027,2, -0.1530
     318MSAVE5,  A16S,   302,  2,     35,     35,2,19890301,0956,-33.2467, -41.7917, 4577,   4551.2,   0.1539,  34.6688,2,  34.6684,2,    222.0,2,   131.07,2,    33.33,2,     0.00,2,  -999.00,9,    0.064,2,    0.036,2, -0.1842
     318MSAVE5,  A16S,   302,  2,     36,     36,2,19890301,0956,-33.2467, -41.7917, 4577,   4643.9,   0.1646,  34.6692,2,-999.0000,9,    222.5,2,   130.78,2,    33.23,2,     0.00,2,     2.32,2,    0.061,2,    0.037,2, -0.1840
     318MSAVE5,  A16S,   303,  1,      1,      1,2,19890301,2149,-32.7850, -41.8450, 4399,      1.6,  22.9991,  35.7912,2,  35.7926,2,    218.4,2,     2.44,2,     0.20,2,     0.00,2,     0.11,2,    1.832,2,    1.015,2, 22.9988
     318MSAVE5,  A16S,   303,  1,      2,      2,2,19890301,2149,-32.7850, -41.8450, 4399,      1.6,  23.0001,  35.7904,2,  35.7914,2,    224.0,2,     2.93,2,     0.20,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9, 22.9998
     318MSAVE5,  A16S,   303,  1,      3,      3,2,19890301,2149,-32.7850, -41.8450, 4399,     50.1,  19.7907,  35.6116,2,  35.6127,2,    252.6,2,     2.73,2,     0.20,2,     0.00,2,     0.13,2,    2.202,2,    1.140,2, 19.7815
     318MSAVE5,  A16S,   303,  1,     71,     71,2,19890301,2149,-32.7850, -41.8450, 4399,     99.3,  15.7368,  35.6662,2,  35.6674,2,    229.8,2,     2.73,2,     1.27,2,     0.00,2,     0.31,2,    2.337,2,    1.201,2, 15.7213
     318MSAVE5,  A16S,   303,  1,      5,      5,2,19890301,2149,-32.7850, -41.8450, 4399,     99.7,  15.7248,  35.6667,2,  35.6678,2,    229.3,2,     2.64,2,     1.47,2,     0.04,2,     0.35,2, -999.000,9, -999.000,9, 15.7092
     318MSAVE5,  A16S,   303,  1,      6,      6,2,19890301,2149,-32.7850, -41.8450, 4399,    195.4,  14.5233,  35.5310,2,  35.5305,2,    221.4,2,     3.22,2,     5.86,2,     0.02,2,     0.52,2,    2.163,2,    1.116,2, 14.4942
     318MSAVE5,  A16S,   303,  1,      7,      7,2,19890301,2149,-32.7850, -41.8450, 4399,    195.5,  14.5203,  35.5308,2,  35.5299,2,    221.4,2,     3.03,2,     5.86,2,     0.02,2,     0.53,2, -999.000,9, -999.000,9, 14.4912
     318MSAVE5,  A16S,   303,  1,      8,      8,2,19890301,2149,-32.7850, -41.8450, 4399,    348.8,  13.0959,  35.3040,2,  35.3018,2,    224.0,2,     3.71,2,     8.70,2,     0.01,2,     0.72,2,    2.145,2,    1.103,2, 13.0473
     318MSAVE5,  A16S,   303,  1,      9,      9,2,19890301,2149,-32.7850, -41.8450, 4399,    349.1,  13.0639,  35.2983,2,  35.2986,2,    223.6,2,     3.71,2,     8.79,2,     0.01,2,     0.73,2, -999.000,9, -999.000,9, 13.0153
     318MSAVE5,  A16S,   303,  1,     10,     10,2,19890301,2149,-32.7850, -41.8450, 4399,    500.2,   9.2409,  34.6948,2,  34.6976,2,    213.1,2,     7.72,2,    18.86,2,     0.01,2,     1.35,2,    1.687,2,    0.846,2,  9.1849
     318MSAVE5,  A16S,   303,  1,     11,     11,2,19890301,2149,-32.7850, -41.8450, 4399,    500.4,   9.2189,  34.6936,2,  34.6976,2,    212.7,2,     7.72,2,    18.86,2,     0.01,2,     1.36,2, -999.000,9, -999.000,9,  9.1630
